Bank_Transaction_ID,Transaction_Ref,Date,Bank_Amount,Bank_Account,Reconciliation_Status
BTXN-719493,TXN-504225,2025-06-15,8821.59,4818728213,Matched
BTXN-725646,TXN-504226,2024-12-01,6628.87,7558494532,Matched
BTXN-759023,TXN-504227,2025-06-11,9238.7,7558494532,Matched
BTXN-855056,TXN-504228,2024-05-13,83.8,5821842592,Matched
BTXN-773835,TXN-504229,2024-04-18,5005.2,7247342430,Matched
BTXN-863185,TXN-504230,2025-02-03,8620.4,4818728213,Matched
BTXN-892748,TXN-504231,2025-08-14,3371.25,5821842592,Matched
BTXN-731314,TXN-504232,2024-06-15,840.77,5821842592,Matched
BTXN-809593,TXN-504233,2024-10-19,727.26,7558494532,Matched
BTXN-844947,TXN-504234,2024-01-03,6697.14,7558494532,Matched
BTXN-806237,TXN-504235,2024-01-13,4522.81,5821842592,Matched
BTXN-716697,TXN-504236,2025-12-14,6899.41,7558494532,Matched
BTXN-726188,TXN-504237,2024-10-18,8820.73,5821842592,Matched
BTXN-808841,TXN-504238,2024-07-03,3586.92,7558494532,Matched
BTXN-784650,TXN-504239,2025-03-22,8998.61,5821842592,Matched
BTXN-864255,TXN-504240,2024-02-12,1323.68,2725840325,Matched
BTXN-776030,TXN-504241,2024-01-21,8044.24,5821842592,Partial
BTXN-736781,TXN-504242,2024-12-04,5387.43,7247342430,Matched
BTXN-879141,TXN-504243,2025-05-06,6313.33,4818728213,Matched
BTXN-871226,TXN-504244,2025-09-26,5459.93,2725840325,Matched
BTXN-711346,TXN-504245,2024-04-02,4877.76,4818728213,Matched
BTXN-751271,TXN-504246,2024-03-24,1981.84,5821842592,Matched
BTXN-862770,TXN-504247,2024-02-24,2847.72,5821842592,Matched
BTXN-806801,TXN-504248,2025-12-11,5631.35,2725840325,Partial
BTXN-818987,TXN-504249,2025-11-18,4105.52,7558494532,Matched
BTXN-722915,TXN-504250,2024-06-04,388.14,4818728213,Partial
BTXN-817827,TXN-504251,2024-08-30,4627.22,2725840325,Matched
BTXN-880749,TXN-504252,2025-02-03,6409.21,2725840325,Matched
BTXN-800344,TXN-504253,2025-01-30,7036.34,5821842592,Matched
BTXN-847767,TXN-504254,2024-11-19,9236.3,2725840325,Matched
BTXN-806715,TXN-504256,2025-07-01,9914.63,7247342430,Matched
BTXN-764097,TXN-504258,2024-02-20,6941.14,4818728213,Matched
BTXN-721066,TXN-504259,2025-01-27,1955.74,5821842592,Partial
BTXN-730584,TXN-504260,2025-09-17,7269.82,2725840325,Partial
BTXN-779345,TXN-504261,2025-12-14,9993.34,2725840325,Matched
BTXN-797377,TXN-504262,2024-12-28,3012.1,7558494532,Matched
BTXN-710023,TXN-504263,2025-09-23,3073.43,2725840325,Matched
BTXN-794678,TXN-504264,2024-08-07,5420.23,2725840325,Matched
BTXN-847402,TXN-504265,2024-12-14,3020.02,7558494532,Matched
BTXN-834208,TXN-504267,2024-08-20,503.76,7558494532,Matched
BTXN-856292,TXN-504268,2025-01-10,5148.66,2725840325,Matched
BTXN-848410,TXN-504269,2024-08-02,9238.63,5821842592,Matched
BTXN-856466,TXN-504270,2024-06-08,9553.2,4818728213,Matched
BTXN-756639,TXN-504271,2024-03-30,224.62,4818728213,Matched
BTXN-831944,TXN-504272,2025-08-03,9374.28,5821842592,Matched
BTXN-855785,TXN-504273,2024-01-08,2523.51,4818728213,Matched
BTXN-756938,TXN-504274,2025-12-28,3571.44,5821842592,Matched
BTXN-825544,TXN-504275,2025-04-30,9327.64,7247342430,Matched
BTXN-810661,TXN-504276,2024-08-18,2332.75,4818728213,Matched
BTXN-732821,TXN-504277,2024-08-25,4878.69,7247342430,Matched
BTXN-724095,TXN-504278,2024-07-25,538.25,5821842592,Matched
BTXN-772035,TXN-504279,2025-08-06,5176.04,4818728213,Partial
BTXN-843590,TXN-504280,2025-08-03,9383.52,2725840325,Matched
BTXN-822870,TXN-504281,2025-12-26,3523.24,7558494532,Matched
BTXN-869367,TXN-504283,2024-03-15,1166.62,7558494532,Matched
BTXN-761520,TXN-504284,2025-02-01,145.82,5821842592,Matched
BTXN-761769,TXN-504285,2024-05-27,6518.71,7247342430,Matched
BTXN-738371,TXN-504286,2025-06-14,873.59,7247342430,Matched
BTXN-824438,TXN-504287,2024-06-30,6090.82,7247342430,Matched
BTXN-754483,TXN-504288,2024-02-19,2961.08,7247342430,Matched
BTXN-712251,TXN-504289,2025-12-08,3790.63,2725840325,Matched
BTXN-862644,TXN-504290,2024-03-30,8932.58,7558494532,Partial
BTXN-778938,TXN-504291,2024-11-25,9478.25,7558494532,Matched
BTXN-818463,TXN-504292,2025-05-31,8126.45,7558494532,Matched
BTXN-852074,TXN-504293,2024-03-02,2659.28,5821842592,Matched
BTXN-758348,TXN-504294,2024-06-09,1378.05,5821842592,Matched
BTXN-873711,TXN-504296,2025-03-23,9517.84,2725840325,Matched
BTXN-832365,TXN-504297,2024-07-07,360.05,5821842592,Matched
BTXN-852466,TXN-504298,2024-12-28,4023.21,7558494532,Matched
BTXN-751120,TXN-504300,2025-03-25,8060.79,7247342430,Matched
BTXN-736932,TXN-504301,2024-04-18,5687.45,2725840325,Matched
BTXN-792061,TXN-504302,2025-01-19,4350.96,5821842592,Matched
BTXN-846440,TXN-504303,2024-10-17,8513.57,7558494532,Matched
BTXN-706243,TXN-504304,2024-11-19,7434.84,7558494532,Matched
BTXN-826011,TXN-504305,2025-06-30,9949.08,4818728213,Matched
BTXN-736342,TXN-504306,2024-07-05,190.91,5821842592,Matched
BTXN-884658,TXN-504307,2024-10-31,2241.33,7247342430,Matched
BTXN-789597,TXN-504308,2025-10-24,5310.2,5821842592,Matched
BTXN-732374,TXN-504309,2025-12-10,4305.22,5821842592,Matched
BTXN-767848,TXN-504310,2024-12-18,6328.05,5821842592,Matched
BTXN-870577,TXN-504313,2024-04-19,3842.24,5821842592,Matched
BTXN-710913,TXN-504314,2025-07-05,8980.66,7558494532,Matched
BTXN-758658,TXN-504315,2025-07-31,1931.22,7558494532,Matched
BTXN-745881,TXN-504317,2025-06-05,1372.42,5821842592,Matched
BTXN-892144,TXN-504318,2025-08-10,5475.62,5821842592,Matched
BTXN-834672,TXN-504319,2025-01-24,2648.89,7558494532,Matched
BTXN-883041,TXN-504320,2025-08-26,5293.9,7247342430,Matched
BTXN-839102,TXN-504321,2024-01-04,5593.27,7247342430,Matched
BTXN-756151,TXN-504322,2025-05-26,3866.74,7247342430,Matched
BTXN-821548,TXN-504323,2025-08-31,3212.49,5821842592,Matched
BTXN-805852,TXN-504324,2025-09-08,4375.47,7558494532,Matched
BTXN-779601,TXN-504325,2024-10-02,5703.95,2725840325,Matched
BTXN-700033,TXN-504326,2025-02-24,3257.08,4818728213,Matched
BTXN-894915,TXN-504327,2025-04-26,5596.58,4818728213,Matched
BTXN-725524,TXN-504328,2024-11-10,9240.74,4818728213,Matched
BTXN-833004,TXN-504329,2024-07-16,6479.59,5821842592,Matched
BTXN-701937,TXN-504330,2025-10-22,5930.73,4818728213,Matched
BTXN-863964,TXN-504331,2024-04-23,658.97,2725840325,Matched
BTXN-865724,TXN-504332,2024-05-07,9046.4,5821842592,Matched
BTXN-714978,TXN-504333,2024-07-26,9716.36,7247342430,Matched
BTXN-733732,TXN-504334,2025-01-16,4412.07,5821842592,Matched
BTXN-769425,TXN-504335,2024-12-22,3711.64,2725840325,Matched
BTXN-730857,TXN-504336,2024-08-15,5261.21,4818728213,Matched
BTXN-755055,TXN-504337,2025-09-19,852.59,2725840325,Matched
BTXN-716122,TXN-504338,2025-09-26,7203.34,4818728213,Matched
BTXN-861113,TXN-504339,2025-01-27,3340.16,7558494532,Matched
BTXN-884504,TXN-504340,2024-03-31,3049.85,7247342430,Partial
BTXN-776618,TXN-504341,2025-03-06,5729.5,5821842592,Matched
BTXN-844988,TXN-504343,2025-07-28,1315.67,4818728213,Matched
BTXN-702338,TXN-504344,2024-09-10,8768.76,7247342430,Matched
BTXN-873420,TXN-504345,2024-07-27,4883.18,7558494532,Matched
BTXN-764715,TXN-504346,2025-11-22,3631.11,7247342430,Matched
BTXN-840954,TXN-504348,2024-12-12,6043.69,7247342430,Matched
BTXN-746291,TXN-504349,2024-03-24,2990.38,7247342430,Partial
BTXN-895354,TXN-504350,2024-10-19,1644.81,5821842592,Matched
BTXN-765312,TXN-504351,2025-04-18,7983.47,7558494532,Matched
BTXN-832071,TXN-504352,2025-08-01,3942.09,7247342430,Matched
BTXN-751763,TXN-504353,2024-02-01,8320.91,4818728213,Matched
BTXN-796096,TXN-504354,2024-03-23,4166.66,5821842592,Matched
BTXN-786286,TXN-504355,2025-09-10,5758.28,5821842592,Matched
BTXN-756607,TXN-504356,2025-11-30,4884.23,7247342430,Matched
BTXN-774826,TXN-504357,2024-11-26,3672.74,7558494532,Partial
BTXN-712646,TXN-504358,2025-02-01,8635.73,2725840325,Partial
BTXN-827265,TXN-504359,2025-08-24,8799.09,7247342430,Matched
BTXN-749234,TXN-504360,2025-01-29,519.22,2725840325,Matched
BTXN-818047,TXN-504361,2024-09-03,3780.87,5821842592,Matched
BTXN-850127,TXN-504363,2025-06-10,9343.92,7558494532,Matched
BTXN-839934,TXN-504364,2024-04-21,542.22,7558494532,Matched
BTXN-706447,TXN-504365,2025-05-01,7592.65,4818728213,Partial
BTXN-709155,TXN-504367,2025-09-21,4635.53,2725840325,Matched
BTXN-799270,TXN-504368,2024-02-03,1588.41,4818728213,Matched
BTXN-891926,TXN-504369,2025-02-28,2437.62,5821842592,Matched
BTXN-859796,TXN-504370,2024-10-17,2194.94,7558494532,Matched
BTXN-703556,TXN-504371,2025-02-17,9971.5,5821842592,Matched
BTXN-781608,TXN-504372,2024-02-26,3926.87,5821842592,Matched
BTXN-856878,TXN-504373,2024-05-28,6655.7,5821842592,Matched
BTXN-754297,TXN-504374,2025-05-25,6241.52,5821842592,Matched
BTXN-754873,TXN-504375,2025-06-29,6966.43,7247342430,Matched
BTXN-720044,TXN-504376,2025-08-11,5821.63,4818728213,Matched
BTXN-898202,TXN-504377,2024-07-10,2488.2,7247342430,Matched
BTXN-806155,TXN-504378,2024-04-26,3788.59,4818728213,Matched
BTXN-797484,TXN-504379,2025-05-16,8709.19,7558494532,Partial
BTXN-772451,TXN-504380,2024-05-10,1975.44,7558494532,Matched
BTXN-899004,TXN-504381,2024-08-25,8015.5,7247342430,Matched
BTXN-896105,TXN-504382,2025-11-24,7927.53,4818728213,Matched
BTXN-721972,TXN-504383,2024-01-06,4616.64,2725840325,Matched
BTXN-886093,TXN-504384,2025-02-07,3404.29,7558494532,Matched
BTXN-834193,TXN-504385,2025-09-19,428.8,2725840325,Matched
BTXN-747418,TXN-504386,2025-05-16,6858.51,5821842592,Matched
BTXN-851963,TXN-504388,2025-05-24,2727.1,2725840325,Matched
BTXN-851720,TXN-504389,2025-04-04,2297.8,7558494532,Matched
BTXN-885405,TXN-504390,2024-09-23,1196.88,7247342430,Matched
BTXN-748935,TXN-504391,2025-10-11,4850.73,7247342430,Matched
BTXN-819329,TXN-504392,2024-10-20,5305.07,7247342430,Matched
BTXN-870098,TXN-504394,2024-05-02,3174.02,2725840325,Matched
BTXN-898584,TXN-504395,2024-05-19,692.14,7247342430,Matched
BTXN-721883,TXN-504396,2025-09-18,4354.73,7247342430,Matched
BTXN-817649,TXN-504397,2025-08-13,4001.73,5821842592,Matched
BTXN-702178,TXN-504398,2024-08-02,2711.82,7558494532,Matched
BTXN-872843,TXN-504399,2025-08-07,1458.7,7558494532,Matched
BTXN-849738,TXN-504400,2024-12-03,4119.01,2725840325,Matched
BTXN-804559,TXN-504401,2024-03-21,6128.14,7558494532,Matched
BTXN-863408,TXN-504402,2025-01-20,5221.21,7558494532,Matched
BTXN-808782,TXN-504403,2024-01-01,7373.83,7247342430,Matched
BTXN-795485,TXN-504404,2025-11-29,1899.89,2725840325,Matched
BTXN-899300,TXN-504405,2025-09-20,8517.65,7247342430,Matched
BTXN-700244,TXN-504406,2024-10-06,9259.51,5821842592,Partial
BTXN-895065,TXN-504407,2025-01-10,2756.02,7247342430,Matched
BTXN-737150,TXN-504408,2024-12-08,5915.91,7558494532,Matched
BTXN-797398,TXN-504409,2024-08-29,7313.02,4818728213,Matched
BTXN-880810,TXN-504410,2024-02-10,4727.21,7558494532,Matched
BTXN-730077,TXN-504411,2025-10-27,1657.29,7558494532,Matched
BTXN-745779,TXN-504412,2025-11-25,8006.27,2725840325,Matched
BTXN-721124,TXN-504413,2024-10-26,6220.21,4818728213,Matched
BTXN-785027,TXN-504414,2025-06-06,4795.7,7558494532,Matched
BTXN-887075,TXN-504415,2024-04-16,5865.88,4818728213,Matched
BTXN-822477,TXN-504416,2025-07-21,7385.72,7247342430,Matched
BTXN-723722,TXN-504417,2025-04-14,7637.86,7247342430,Matched
BTXN-880026,TXN-504418,2025-01-29,2192.97,7558494532,Matched
BTXN-711889,TXN-504419,2024-12-01,3756.51,4818728213,Matched
BTXN-893722,TXN-504420,2024-10-15,4677.05,5821842592,Matched
BTXN-740488,TXN-504421,2024-04-06,5828.57,2725840325,Matched
BTXN-831247,TXN-504422,2024-06-17,8297.32,7247342430,Partial
BTXN-792582,TXN-504423,2025-08-13,3039.98,7247342430,Matched
BTXN-709395,TXN-504424,2024-07-14,5119.85,4818728213,Matched
BTXN-840533,TXN-504425,2025-11-27,4769.79,2725840325,Matched
BTXN-843533,TXN-504426,2024-08-01,4411.14,7247342430,Matched
BTXN-774904,TXN-504427,2025-11-22,2595.39,4818728213,Matched
BTXN-806743,TXN-504428,2024-09-11,5825.03,5821842592,Matched
BTXN-790163,TXN-504430,2024-08-23,1587.74,7558494532,Matched
BTXN-785646,TXN-504431,2024-12-25,9914.4,2725840325,Matched
BTXN-858080,TXN-504432,2024-05-12,7394.47,5821842592,Matched
BTXN-896173,TXN-504433,2024-03-21,3436.81,7247342430,Matched
BTXN-830099,TXN-504434,2024-11-03,7883.32,7558494532,Matched
BTXN-765029,TXN-504435,2025-07-24,3677.06,5821842592,Matched
BTXN-808588,TXN-504436,2025-01-30,5565.4,2725840325,Matched
BTXN-768186,TXN-504437,2024-05-25,5262.27,4818728213,Matched
BTXN-740928,TXN-504438,2025-06-27,8712.99,7558494532,Matched
BTXN-783194,TXN-504439,2025-02-24,1186.58,5821842592,Matched
BTXN-747034,TXN-504440,2024-02-14,8078.39,4818728213,Partial
BTXN-867376,TXN-504442,2024-10-16,5360.1,4818728213,Matched
BTXN-867769,TXN-504443,2025-03-01,1300.72,5821842592,Matched
BTXN-856375,TXN-504444,2024-02-07,909.92,7558494532,Matched
BTXN-711932,TXN-504445,2025-10-13,1867.0,7247342430,Matched
BTXN-701148,TXN-504446,2025-04-03,8188.07,7558494532,Matched
BTXN-738974,TXN-504447,2025-03-14,2331.67,7247342430,Matched
BTXN-899626,TXN-504448,2025-05-24,8581.28,4818728213,Matched
BTXN-746410,TXN-504449,2024-11-12,3518.52,7247342430,Matched
BTXN-700263,TXN-504450,2025-02-05,2703.59,7247342430,Matched
BTXN-777843,TXN-504451,2025-12-24,7828.33,7558494532,Matched
BTXN-765736,TXN-504452,2025-05-09,1731.7,5821842592,Partial
BTXN-721679,TXN-504453,2024-10-05,4840.89,7558494532,Matched
BTXN-714313,TXN-504454,2025-08-06,6543.52,5821842592,Matched
BTXN-794178,TXN-504456,2025-01-15,5687.75,7247342430,Matched
BTXN-803080,TXN-504457,2024-11-20,3915.84,7558494532,Matched
BTXN-897418,TXN-504458,2025-10-09,2756.28,4818728213,Matched
BTXN-762967,TXN-504459,2024-05-29,8308.13,7247342430,Matched
BTXN-842974,TXN-504460,2025-05-08,6128.52,7558494532,Matched
BTXN-887048,TXN-504461,2024-02-06,2910.72,4818728213,Matched
BTXN-765204,TXN-504462,2024-01-14,5943.19,7247342430,Matched
BTXN-767378,TXN-504463,2024-12-26,9054.68,7247342430,Matched
BTXN-798783,TXN-504464,2024-07-26,2978.46,7558494532,Matched
BTXN-877917,TXN-504465,2024-04-11,2813.6,2725840325,Partial
BTXN-725737,TXN-504466,2025-08-01,2685.22,4818728213,Matched
BTXN-898963,TXN-504467,2025-11-23,5680.16,2725840325,Matched
BTXN-717419,TXN-504468,2024-05-08,3078.96,5821842592,Matched
BTXN-777772,TXN-504469,2024-10-01,1198.83,4818728213,Matched
BTXN-733474,TXN-504470,2025-02-01,1101.2,4818728213,Matched
BTXN-886915,TXN-504471,2025-06-18,2415.0,7558494532,Matched
BTXN-758454,TXN-504472,2025-03-06,3388.85,7558494532,Matched
BTXN-893304,TXN-504473,2025-02-04,843.07,5821842592,Matched
BTXN-787477,TXN-504474,2025-02-15,5924.47,2725840325,Matched
BTXN-707872,TXN-504475,2025-08-10,3214.64,2725840325,Matched
BTXN-702128,TXN-504476,2024-05-23,8648.67,5821842592,Matched
BTXN-711578,TXN-504477,2024-10-21,253.22,5821842592,Matched
BTXN-764893,TXN-504478,2024-08-02,9664.9,4818728213,Matched
BTXN-848787,TXN-504479,2024-03-26,9588.63,7247342430,Matched
BTXN-745772,TXN-504480,2024-04-18,9900.63,7558494532,Matched
BTXN-721691,TXN-504481,2025-03-30,726.83,2725840325,Partial
BTXN-774322,TXN-504482,2024-12-12,5886.25,2725840325,Matched
BTXN-837813,TXN-504483,2024-04-26,5136.72,4818728213,Matched
BTXN-849626,TXN-504484,2025-12-16,9390.52,4818728213,Matched
BTXN-714217,TXN-504486,2025-08-13,1395.65,4818728213,Matched
BTXN-875592,TXN-504488,2024-09-04,7014.22,5821842592,Matched
BTXN-778374,TXN-504489,2024-11-30,8004.73,2725840325,Matched
BTXN-776173,TXN-504490,2025-09-08,9456.34,2725840325,Matched
BTXN-704881,TXN-504491,2025-05-08,7683.04,2725840325,Matched
BTXN-888048,TXN-504492,2024-01-27,6050.22,5821842592,Matched
BTXN-789521,TXN-504493,2024-10-11,10461.87,5821842592,Partial
BTXN-860061,TXN-504494,2025-05-23,1302.5,7247342430,Matched
BTXN-701397,TXN-504495,2024-12-18,663.06,4818728213,Matched
BTXN-762880,TXN-504497,2024-12-11,8628.4,5821842592,Matched
BTXN-870329,TXN-504498,2024-01-11,948.6,7558494532,Matched
BTXN-720153,TXN-504499,2024-04-08,2909.84,7247342430,Matched
BTXN-791395,TXN-504500,2024-04-10,4114.16,4818728213,Matched
BTXN-746492,TXN-504501,2025-11-15,2431.71,4818728213,Matched
BTXN-883926,TXN-504502,2024-09-13,9469.69,7558494532,Matched
BTXN-749885,TXN-504503,2024-02-20,92.5,7558494532,Matched
BTXN-788725,TXN-504504,2024-08-29,4995.64,4818728213,Matched
BTXN-736833,TXN-504505,2024-02-14,1742.31,4818728213,Partial
BTXN-795855,TXN-504506,2024-09-26,3378.86,7558494532,Matched
BTXN-774698,TXN-504507,2024-04-08,4796.71,2725840325,Matched
BTXN-829512,TXN-504508,2024-05-22,9779.11,7558494532,Matched
BTXN-849935,TXN-504509,2024-12-10,6090.94,7558494532,Matched
BTXN-742400,TXN-504510,2024-04-13,5197.21,2725840325,Matched
BTXN-742945,TXN-504511,2024-08-16,4968.71,4818728213,Matched
BTXN-789923,TXN-504512,2025-03-01,3586.16,4818728213,Matched
BTXN-859883,TXN-504513,2024-11-24,5869.19,4818728213,Partial
BTXN-812396,TXN-504515,2024-07-09,7770.71,7558494532,Matched
BTXN-708440,TXN-504516,2024-07-06,6565.99,5821842592,Matched
BTXN-890016,TXN-504517,2024-02-04,5319.77,7247342430,Matched
BTXN-759747,TXN-504518,2024-12-16,5335.71,2725840325,Matched
BTXN-732550,TXN-504519,2025-02-14,4614.84,7558494532,Matched
BTXN-738196,TXN-504520,2024-03-23,7986.2,7247342430,Matched
BTXN-733548,TXN-504521,2025-11-27,3491.23,7558494532,Matched
BTXN-852432,TXN-504522,2024-04-01,9831.18,4818728213,Matched
BTXN-700454,TXN-504523,2024-03-30,7717.3,7247342430,Matched
BTXN-822123,TXN-504524,2025-06-13,3723.63,2725840325,Matched
BTXN-740036,TXN-504525,2025-09-07,8147.67,7558494532,Matched
BTXN-821978,TXN-504526,2025-01-14,3917.15,5821842592,Matched
BTXN-861830,TXN-504527,2024-08-09,4183.36,7247342430,Matched
BTXN-853975,TXN-504528,2025-09-11,9728.07,4818728213,Matched
BTXN-732929,TXN-504529,2024-03-06,7197.34,5821842592,Matched
BTXN-787516,TXN-504530,2024-11-27,1730.48,4818728213,Matched
BTXN-875496,TXN-504531,2024-12-26,1508.53,7558494532,Matched
BTXN-743977,TXN-504532,2024-03-13,1573.5,7247342430,Matched
BTXN-735624,TXN-504533,2025-12-09,4249.62,7247342430,Matched
BTXN-743338,TXN-504534,2025-09-02,5513.44,7558494532,Matched
BTXN-728420,TXN-504535,2025-11-04,2558.78,4818728213,Matched
BTXN-721632,TXN-504536,2025-01-17,2919.34,2725840325,Matched
BTXN-892771,TXN-504537,2025-08-22,9913.03,7558494532,Matched
BTXN-893113,TXN-504538,2025-08-12,554.92,7558494532,Matched
BTXN-860546,TXN-504539,2024-02-09,3066.34,7247342430,Matched
BTXN-734526,TXN-504540,2024-05-01,9275.41,4818728213,Matched
BTXN-873486,TXN-504541,2024-04-15,710.27,2725840325,Matched
BTXN-865350,TXN-504542,2025-12-17,2462.92,4818728213,Matched
BTXN-706193,TXN-504543,2024-01-11,337.64,4818728213,Matched
BTXN-768421,TXN-504544,2025-09-01,124.85,7247342430,Matched
BTXN-835433,TXN-504545,2024-05-25,1517.46,7558494532,Partial
BTXN-835988,TXN-504546,2024-01-10,6120.43,7558494532,Matched
BTXN-843137,TXN-504547,2024-03-01,5430.85,5821842592,Matched
BTXN-801503,TXN-504548,2024-08-19,9426.6,7247342430,Matched
BTXN-895154,TXN-504549,2025-06-04,4824.02,4818728213,Partial
BTXN-865526,TXN-504550,2025-07-03,3617.96,7558494532,Matched
BTXN-788971,TXN-504551,2025-11-27,1921.55,5821842592,Matched
BTXN-716678,TXN-504552,2025-01-21,8165.38,4818728213,Matched
BTXN-889755,TXN-504553,2024-01-31,3934.66,7558494532,Partial
BTXN-803507,TXN-504555,2024-07-01,6168.67,5821842592,Matched
BTXN-711025,TXN-504556,2025-11-09,523.72,5821842592,Matched
BTXN-892896,TXN-504557,2025-12-23,2394.8,7558494532,Partial
BTXN-842633,TXN-504558,2024-04-03,2117.2,4818728213,Matched
BTXN-700379,TXN-504559,2025-04-14,6337.55,4818728213,Matched
BTXN-821087,TXN-504561,2025-12-02,1395.84,4818728213,Matched
BTXN-723130,TXN-504562,2024-03-30,9025.5,4818728213,Matched
BTXN-742451,TXN-504564,2024-10-08,6999.34,4818728213,Partial
BTXN-733406,TXN-504565,2024-10-07,7079.2,2725840325,Matched
BTXN-767176,TXN-504566,2025-03-06,7607.26,4818728213,Matched
BTXN-707338,TXN-504567,2025-10-01,7558.2,7558494532,Matched
BTXN-884377,TXN-504568,2025-11-05,9647.54,4818728213,Matched
BTXN-816692,TXN-504569,2024-11-24,8218.88,4818728213,Matched
BTXN-779368,TXN-504571,2025-08-27,8578.17,4818728213,Partial
BTXN-868854,TXN-504572,2025-05-16,1837.31,7247342430,Matched
BTXN-780916,TXN-504573,2025-08-16,1602.47,5821842592,Matched
BTXN-765038,TXN-504574,2024-01-25,2162.61,7558494532,Partial
BTXN-852334,TXN-504575,2025-05-01,1712.84,7247342430,Matched
BTXN-737976,TXN-504576,2025-07-06,1262.97,5821842592,Matched
BTXN-751392,TXN-504577,2024-04-08,834.42,7558494532,Matched
BTXN-812941,TXN-504578,2024-11-15,9377.94,7247342430,Matched
BTXN-862640,TXN-504580,2024-11-30,238.58,4818728213,Partial
BTXN-781285,TXN-504581,2024-08-28,5150.28,2725840325,Matched
BTXN-718557,TXN-504582,2025-04-01,4888.24,7247342430,Matched
BTXN-721026,TXN-504583,2024-09-27,4196.47,2725840325,Matched
BTXN-702759,TXN-504584,2025-10-25,7080.32,2725840325,Matched
BTXN-788642,TXN-504585,2025-03-14,3996.0,2725840325,Matched
BTXN-842943,TXN-504586,2024-01-14,8466.79,5821842592,Matched
BTXN-876005,TXN-504587,2024-12-02,148.45,7247342430,Partial
BTXN-851715,TXN-504588,2025-07-15,4484.43,2725840325,Partial
BTXN-867926,TXN-504589,2025-11-17,9649.9,5821842592,Matched
BTXN-738218,TXN-504590,2025-01-05,153.37,7558494532,Matched
BTXN-881340,TXN-504591,2024-09-27,4059.0,5821842592,Matched
BTXN-721620,TXN-504592,2025-02-11,7586.69,7247342430,Matched
BTXN-884673,TXN-504593,2025-12-31,5333.36,2725840325,Matched
BTXN-748397,TXN-504594,2025-03-26,5588.81,4818728213,Matched
BTXN-803296,TXN-504595,2024-05-18,8935.71,5821842592,Matched
BTXN-887344,TXN-504596,2024-02-12,7662.29,7558494532,Matched
BTXN-753337,TXN-504598,2025-04-14,9672.0,2725840325,Matched
BTXN-877459,TXN-504599,2024-09-15,3940.48,2725840325,Matched
BTXN-709152,TXN-504600,2024-11-25,1365.7,5821842592,Matched
BTXN-787680,TXN-504601,2024-02-25,4250.88,7247342430,Matched
BTXN-819915,TXN-504602,2024-05-06,4336.73,5821842592,Matched
BTXN-734378,TXN-504603,2025-05-05,1679.41,4818728213,Matched
BTXN-701704,TXN-504604,2025-02-08,7990.84,7558494532,Matched
BTXN-777468,TXN-504605,2025-12-23,5360.92,2725840325,Partial
BTXN-747720,TXN-504606,2024-10-04,6453.84,7558494532,Matched
BTXN-703258,TXN-504607,2024-12-24,5914.32,7558494532,Matched
BTXN-701686,TXN-504608,2025-04-15,8664.86,4818728213,Matched
BTXN-897533,TXN-504609,2025-07-12,3055.24,2725840325,Matched
BTXN-831837,TXN-504610,2024-03-02,545.02,7247342430,Matched
BTXN-861610,TXN-504611,2025-01-06,5706.88,7247342430,Matched
BTXN-732226,TXN-504612,2025-09-05,4168.72,5821842592,Matched
BTXN-880153,TXN-504613,2025-12-27,8710.46,4818728213,Matched
BTXN-829639,TXN-504614,2024-10-22,1220.87,5821842592,Matched
BTXN-701358,TXN-504615,2024-07-12,9339.14,7558494532,Matched
BTXN-784350,TXN-504616,2025-06-20,3985.24,7247342430,Matched
BTXN-769765,TXN-504617,2024-06-25,9389.68,5821842592,Matched
BTXN-842510,TXN-504618,2024-12-30,2289.04,7558494532,Matched
BTXN-713790,TXN-504619,2024-03-21,6020.91,7247342430,Matched
BTXN-712902,TXN-504620,2025-05-15,9076.74,5821842592,Partial
BTXN-724972,TXN-504621,2025-04-02,3021.16,5821842592,Matched
BTXN-765526,TXN-504622,2024-04-01,2154.51,2725840325,Matched
BTXN-864263,TXN-504623,2024-09-11,3028.11,7558494532,Matched
BTXN-748520,TXN-504624,2024-05-24,3010.19,4818728213,Matched
BTXN-706680,TXN-504625,2025-03-23,8047.46,2725840325,Matched
BTXN-837876,TXN-504626,2024-08-13,9868.0,5821842592,Matched
BTXN-854681,TXN-504627,2025-07-08,939.63,4818728213,Matched
BTXN-878949,TXN-504628,2025-09-26,442.23,4818728213,Matched
BTXN-858261,TXN-504629,2025-03-16,1773.87,7558494532,Matched
BTXN-714761,TXN-504631,2025-10-21,142.83,4818728213,Partial
BTXN-839428,TXN-504632,2025-05-13,1989.09,5821842592,Matched
BTXN-769510,TXN-504633,2024-01-11,1302.71,7247342430,Matched
BTXN-764601,TXN-504634,2024-10-17,8223.18,5821842592,Matched
BTXN-867520,TXN-504635,2024-03-07,8850.38,2725840325,Matched
BTXN-710600,TXN-504636,2024-02-23,868.18,7247342430,Matched
BTXN-819433,TXN-504637,2025-12-07,7156.06,2725840325,Matched
BTXN-820594,TXN-504638,2025-01-30,6593.19,2725840325,Matched
BTXN-819300,TXN-504639,2024-12-31,1475.36,7247342430,Matched
BTXN-785357,TXN-504640,2024-09-03,7835.96,7558494532,Matched
BTXN-820116,TXN-504641,2024-08-26,4843.89,7558494532,Matched
