Bank_Transaction_ID,Transaction_Ref,Date,Bank_Amount,Bank_Account,Reconciliation_Status
BTXN-803887,TXN-503887,2025-11-09,8352.76,5383183149,Matched
BTXN-803888,TXN-503888,2024-12-26,15221.36,4182916543,Matched
BTXN-803889,TXN-503889,2024-04-14,652.08,6412248776,Matched
BTXN-803890,TXN-503890,2024-10-10,19976.4,2443812686,Matched
BTXN-803891,TXN-503891,2025-09-17,4725.09,9634660387,Matched
BTXN-803892,TXN-503892,2025-07-31,14560.52,5318854825,Matched
BTXN-803893,TXN-503893,2025-02-13,18293.45,8199177727,Matched
BTXN-803894,TXN-503894,2024-01-15,19091.65,6058349287,Matched
BTXN-803895,TXN-503895,2025-08-03,18437.4,1732387393,Partial
BTXN-803896,TXN-503896,2025-02-15,3961.5,1982070868,Matched
BTXN-803897,TXN-503897,2025-12-06,5206.31,5537577932,Matched
BTXN-803898,TXN-503898,2025-01-30,3834.68,8562673882,Matched
BTXN-803899,TXN-500099,2024-10-28,2171.43,6295139279,Matched
BTXN-803900,TXN-503900,2025-08-14,2066.41,6333854892,Matched
BTXN-803901,TXN-503901,2025-06-28,19641.81,7970802994,Matched
BTXN-803902,TXN-503902,2024-05-04,658.53,2339461712,Matched
BTXN-803903,TXN-503903,2024-03-30,7387.92,4158538860,Matched
BTXN-803904,TXN-503904,2025-05-13,19897.44,3683179461,Matched
BTXN-803905,TXN-503905,2024-01-28,12107.64,5282422009,Matched
BTXN-803906,TXN-503906,2025-01-30,3208.09,3213984724,Matched
BTXN-803907,TXN-503907,2025-08-27,8063.97,5449400482,Matched
BTXN-803908,TXN-503908,2025-01-20,1577.95,6737390466,Matched
BTXN-803909,TXN-503909,2025-10-21,9497.74,1057676153,Matched
BTXN-803910,TXN-503910,2024-12-23,5017.53,5818360593,Matched
BTXN-803911,TXN-503911,2025-10-10,18632.8,8722188104,Partial
BTXN-803912,TXN-UNKN-5028,2024-09-18,16113.83,1432273961,Missing
BTXN-803913,TXN-503913,2025-10-16,3393.23,6424300012,Matched
BTXN-803914,TXN-503914,2025-07-08,15832.42,9531195647,Matched
BTXN-803915,TXN-503915,2025-05-08,5502.48,4061424339,Matched
BTXN-803916,TXN-503916,2025-08-30,3180.04,3280319745,Matched
BTXN-803917,TXN-503917,2024-03-23,7871.76,9535861692,Partial
BTXN-803918,TXN-500018,2025-05-30,6997.26,9796862786,Matched
BTXN-803919,TXN-503919,2024-08-02,14078.56,9512959870,Matched
BTXN-803920,TXN-503920,2025-07-19,12933.18,6173263746,Matched
BTXN-803921,TXN-503921,2025-01-19,19750.2,7485649738,Partial
BTXN-803922,TXN-503922,2025-08-04,9292.46,4196863749,Matched
BTXN-803923,TXN-500023,2024-04-13,8747.39,9718892191,Matched
BTXN-803924,TXN-503924,2024-10-11,16360.83,7047790623,Matched
BTXN-803925,TXN-503925,2024-02-27,8162.92,5537609517,Matched
BTXN-803926,TXN-503926,2025-05-27,15823.33,5173153382,Matched
BTXN-803927,TXN-503927,2025-02-11,8543.55,3175584746,Matched
BTXN-803928,TXN-500028,2025-08-21,8867.16,6136085061,Matched
BTXN-803929,TXN-503929,2024-09-19,18058.87,3585396755,Matched
BTXN-803930,TXN-503930,2024-01-07,3111.17,9319851591,Matched
BTXN-803931,TXN-503931,2024-09-22,4017.73,1042299939,Matched
BTXN-803932,TXN-503932,2024-09-10,8410.93,3514076929,Matched
BTXN-803933,TXN-503933,2024-01-19,14813.4,8136900963,Matched
BTXN-803934,TXN-503934,2025-07-26,15395.81,5556364531,Matched
BTXN-803935,TXN-503935,2025-10-26,16018.33,6247316721,Matched
BTXN-803936,TXN-503936,2024-09-17,16956.74,7470261482,Matched
BTXN-803937,TXN-503937,2025-06-03,14295.52,9228844865,Partial
BTXN-803938,TXN-503938,2025-04-22,13576.53,4652037257,Matched
BTXN-803939,TXN-UNKN-5372,2025-03-28,14641.42,7378947373,Missing
BTXN-803940,TXN-503940,2025-10-13,7255.81,8164537889,Matched
BTXN-803941,TXN-503941,2030-12-25,16001.2,6717001693,Matched
BTXN-803942,TXN-503942,2025-10-22,9955.59,6807118754,Matched
BTXN-803943,TXN-503943,2025-11-09,7223.11,2404876535,Matched
BTXN-803944,TXN-503944,2024-08-10,8562.7,4984085953,Matched
BTXN-803945,TXN-503945,2024-07-04,11901.59,5087081150,Matched
BTXN-803946,TXN-503946,2025-03-07,16806.23,1272420144,Matched
BTXN-803947,TXN-503947,2025-12-23,13884.15,3181524111,Matched
BTXN-803948,TXN-503948,2025-04-05,2799.57,4926733267,Matched
BTXN-803949,TXN-503949,2025-02-15,16339.52,9818593096,Matched
BTXN-803950,TXN-503950,2025-08-06,2021.84,8746764258,Matched
BTXN-803951,TXN-503951,2024-07-10,7844.07,2295944118,Matched
BTXN-803952,TXN-503952,2025-11-08,1704.43,6122395435,Matched
BTXN-803953,TXN-503953,2024-10-18,19202.1,7309526549,Matched
BTXN-803954,TXN-503954,2024-01-19,17178.09,3717263730,Matched
BTXN-803955,TXN-503955,2025-02-08,15520.7,4886926707,Matched
BTXN-803956,TXN-503956,2025-11-04,163.91,1595838974,Matched
BTXN-803957,TXN-503957,2025-05-23,16323.44,2525174928,Matched
BTXN-803958,TXN-503958,2024-04-19,1631.37,4041291218,Matched
BTXN-803959,TXN-503959,2024-11-18,450.88,5575339518,Matched
BTXN-803960,TXN-503960,2025-11-17,17654.89,2434027379,Matched
BTXN-803961,TXN-503961,2025-06-24,5011.29,9012496699,Matched
BTXN-803962,TXN-503962,2024-11-21,19997.37,6204657380,Matched
BTXN-803963,TXN-503963,2024-07-22,18288.54,6182699856,Matched
BTXN-803964,TXN-503964,2025-06-15,19121.41,5741738114,Matched
BTXN-803965,TXN-503965,2025-03-03,13673.5,7823199930,Matched
BTXN-803966,TXN-503966,2024-09-01,17500.34,4075854578,Matched
BTXN-803967,TXN-503967,2024-02-10,16940.03,6896760259,Matched
BTXN-803968,TXN-503968,2025-06-03,16765.84,3558752092,Matched
BTXN-803969,TXN-503969,2024-03-30,8000.03,3260498414,Matched
BTXN-803970,TXN-503970,2025-03-07,7200.88,7344686587,Matched
BTXN-803971,TXN-503971,2024-08-27,10283.94,1527144492,Partial
BTXN-803972,TXN-503972,2025-05-09,4717.47,4489396582,Matched
BTXN-803973,TXN-503973,2024-11-07,13435.67,8417459494,Matched
BTXN-803974,TXN-UNKN-8199,2025-05-13,2288.06,5244771747,Missing
BTXN-803975,TXN-503975,2024-08-08,5171.5,5189336066,Matched
BTXN-803976,TXN-503976,2025-02-18,16063.82,8744033842,Matched
BTXN-803977,TXN-503977,2025-02-10,3119.33,8349730676,Matched
BTXN-803978,TXN-503978,2024-10-15,17541.49,7750000464,Matched
BTXN-803979,TXN-503979,2025-07-30,17888.18,6121421988,Matched
BTXN-803980,TXN-503980,2030-12-25,19333.89,9598307507,Matched
BTXN-803981,TXN-503981,2024-05-09,16258.63,7839732948,Matched
BTXN-803982,TXN-UNKN-9428,2025-04-13,1801.0,4125148785,Missing
BTXN-803983,TXN-503983,2024-08-25,14543.34,9772513850,Matched
BTXN-803984,TXN-503984,2024-04-17,1901.23,9474769544,Matched
BTXN-803985,TXN-503985,2025-11-09,13622.97,5837441072,Matched
BTXN-803986,TXN-503986,2024-12-22,2363.32,3409970272,Matched
BTXN-803987,TXN-503987,2024-03-22,9095.83,4576961679,Matched
BTXN-803988,TXN-503988,2025-11-04,1238.49,9170826258,Matched
BTXN-803989,TXN-503989,2024-06-03,15857.75,4202237317,Matched
BTXN-803990,TXN-503990,2024-08-19,11015.18,7422805785,Matched
BTXN-803991,TXN-503991,2024-06-05,11540.83,5495085792,Matched
BTXN-803992,TXN-503992,2025-05-29,19503.77,3620679725,Matched
BTXN-803993,TXN-503993,2024-03-30,6709.18,9401291103,Matched
BTXN-803994,TXN-503994,2025-07-27,9783.17,6004576023,Matched
BTXN-803995,TXN-503995,2024-03-20,1129.68,2335521847,Matched
BTXN-803996,TXN-503996,2024-02-16,18048.29,2897690699,Matched
BTXN-803997,TXN-503997,2024-12-18,19216.63,5231310793,Matched
BTXN-803998,TXN-503998,2024-10-03,19882.66,4808794262,Matched
BTXN-803999,TXN-503999,2025-06-09,11349.46,5958300977,Matched
BTXN-804000,TXN-504000,2024-10-31,13500.84,7292632626,Matched
BTXN-804001,TXN-504001,2025-01-23,18134.76,4932983353,Matched
BTXN-804002,TXN-504002,2025-12-10,16129.82,9409302272,Matched
BTXN-804003,TXN-504003,2024-06-03,16967.93,5397333487,Matched
BTXN-804004,TXN-504004,2025-03-05,1543.98,9935853109,Matched
BTXN-804005,TXN-504005,2024-10-30,18244.02,5779892675,Matched
BTXN-804006,TXN-504006,2024-04-03,6778.53,9397077770,Matched
BTXN-804007,TXN-504007,2025-12-26,13909.94,6766765211,Matched
BTXN-804008,TXN-504008,2024-07-15,7058.08,1503308296,Matched
BTXN-804009,TXN-504009,2024-11-08,17456.85,1173869136,Matched
BTXN-804010,TXN-504010,2025-09-01,5641.0,3941335507,Matched
BTXN-804011,TXN-504011,2024-11-12,10682.01,8579399444,Matched
BTXN-804012,TXN-504012,2025-08-16,6105.89,4590041521,Matched
BTXN-804013,TXN-504013,2024-03-24,9098.08,3594445569,Matched
BTXN-804014,TXN-504014,2024-07-10,12029.51,4180592808,Matched
BTXN-804015,TXN-504015,2025-08-02,7349.91,8832199925,Matched
BTXN-804016,TXN-504016,2024-11-15,6238.26,5023232610,Matched
BTXN-804017,TXN-504017,2010-01-01,3666.95,4560621183,Matched
BTXN-804018,TXN-504018,2024-01-13,2755.8,6820508459,Matched
BTXN-804019,TXN-504019,2024-09-11,19347.66,8858777272,Matched
BTXN-804020,TXN-504020,2025-11-18,19836.51,2822473948,Matched
BTXN-804021,TXN-504021,2024-05-01,7943.6,1097506445,Matched
BTXN-804022,TXN-504022,2025-10-29,1402.38,2010116737,Matched
BTXN-804023,TXN-504023,2024-09-22,5891.79,6658551680,Matched
BTXN-804024,TXN-504024,2024-08-18,3117.81,6183033622,Matched
BTXN-804025,TXN-504025,2024-10-16,5448.72,5530510929,Matched
BTXN-804026,TXN-504026,2024-02-01,11010.69,9938802137,Matched
BTXN-804027,TXN-504027,2025-02-20,15940.84,9446802573,Matched
BTXN-804028,TXN-504028,2025-12-11,911.68,5700782005,Matched
BTXN-804029,TXN-504029,2025-06-08,6682.88,7695866017,Matched
BTXN-804030,TXN-504030,2024-10-16,16751.63,2379572522,Matched
BTXN-804031,TXN-504031,2025-06-06,7831.19,9565909352,Matched
BTXN-804032,TXN-504032,2025-04-16,16282.54,4766193454,Matched
BTXN-804033,TXN-504033,2024-09-29,1991.7,4372085304,Matched
BTXN-804034,TXN-504034,2025-10-16,14151.42,9521203064,Matched
BTXN-804035,TXN-504035,2024-07-11,5612.72,8564085388,Matched
BTXN-804036,TXN-504036,2025-12-20,19422.64,4860340281,Matched
BTXN-804037,TXN-504037,2025-07-27,3560.08,2969000134,Matched
BTXN-804038,TXN-504038,2024-04-19,5324.92,6342282278,Matched
BTXN-804039,TXN-504039,2025-07-04,11187.82,7320516674,Partial
BTXN-804040,TXN-504040,2024-07-27,3266.0,2827002121,Matched
BTXN-804041,TXN-504041,2025-08-07,1485.76,3626666096,Matched
BTXN-804042,TXN-504042,2025-12-18,2349.08,4472486800,Matched
BTXN-804043,TXN-500043,2024-08-15,18507.81,8076502582,Matched
BTXN-804044,TXN-504044,2025-03-06,736.96,5775814664,Matched
BTXN-804045,TXN-504045,2024-10-30,2005.62,6709855384,Matched
BTXN-804046,TXN-504046,2024-03-29,14519.61,3531925521,Matched
BTXN-804047,TXN-504047,2025-09-21,18565.72,7122177328,Matched
BTXN-804048,TXN-504048,2024-08-08,11042.15,4603725526,Matched
BTXN-804049,TXN-504049,2024-04-12,10135.43,8452276807,Matched
BTXN-804050,TXN-504050,2024-09-20,7331.68,7411091874,Matched
BTXN-804051,TXN-504051,2024-01-17,2736.62,1101639627,Matched
BTXN-804052,TXN-504052,2024-07-17,10920.25,8180807539,Matched
BTXN-804053,TXN-504053,2025-03-30,1924.13,4077770492,Matched
BTXN-804054,TXN-504054,2025-07-13,1453.9,2144825984,Matched
BTXN-804055,TXN-504055,2024-03-09,14676.51,3890624895,Matched
BTXN-804056,TXN-504056,2025-04-27,18380.11,7284794131,Matched
BTXN-804057,TXN-504057,2025-01-25,10198.46,3664464468,Matched
BTXN-804058,TXN-504058,2024-08-16,8379.57,9553111457,Matched
BTXN-804059,TXN-504059,2024-01-27,6121.37,5634146999,Matched
BTXN-804060,TXN-504060,2024-10-28,13068.99,2473198699,Matched
BTXN-804061,TXN-504061,2010-01-01,6912.43,2781001354,Matched
BTXN-804062,TXN-504062,2025-07-02,6028.48,7638052516,Matched
BTXN-804063,TXN-504063,2024-06-06,1382.89,6355203532,Matched
BTXN-804064,TXN-504064,2024-07-27,12538.97,4185636231,Matched
BTXN-804065,TXN-504065,2025-08-28,1135.91,9023198960,Matched
BTXN-804066,TXN-504066,2025-01-14,1670.54,9854787072,Matched
BTXN-804067,TXN-504067,2024-04-23,5793.28,3030631980,Matched
BTXN-804068,TXN-504068,2025-10-10,172.28,2906634736,Matched
BTXN-804069,TXN-504069,2025-07-05,13272.56,6213225019,Matched
BTXN-804070,TXN-504070,2024-07-18,1538.18,8945823019,Matched
BTXN-804071,TXN-504071,2025-12-22,8354.35,2637489433,Matched
BTXN-804072,TXN-504072,2025-04-11,9239.1,7804398945,Matched
BTXN-804073,TXN-504073,2024-03-28,5257.91,5404290793,Matched
BTXN-804074,TXN-504074,2025-08-19,786.52,7970345892,Matched
BTXN-804075,TXN-504075,2025-01-31,8013.9,7244909932,Matched
BTXN-804076,TXN-504076,2025-08-31,1183.94,5546116540,Matched
BTXN-804077,TXN-504077,2025-07-20,15125.71,1421633984,Matched
BTXN-804078,TXN-504078,2024-01-23,17898.11,8436518046,Matched
BTXN-804079,TXN-504079,2025-10-20,8769.53,9082019113,Matched
BTXN-804080,TXN-504080,2025-07-12,10212.3,6074534960,Matched
BTXN-804081,TXN-504081,2025-12-21,3372.75,6431716008,Matched
BTXN-804082,TXN-504082,2025-12-02,12323.49,2323679916,Matched
BTXN-804083,TXN-504083,2025-02-16,9108.77,4763249302,Matched
BTXN-804084,TXN-504084,2024-11-23,6033.09,7849959674,Matched
BTXN-804085,TXN-504085,2024-10-10,16872.98,9745377842,Matched
BTXN-804086,TXN-504086,2025-02-03,13804.12,2733236371,Matched
BTXN-804087,TXN-504087,2025-08-02,12873.4,3833959853,Matched
BTXN-804088,TXN-504088,2024-09-05,4013.97,1877214243,Matched
BTXN-804089,TXN-504089,2024-10-22,2309.62,3884392170,Matched
BTXN-804090,TXN-504090,2024-06-21,16419.09,7338266481,Matched
BTXN-804091,TXN-504091,2024-08-19,8053.1,2078016833,Matched
BTXN-804092,TXN-504092,2025-08-18,19293.17,8222000652,Matched
BTXN-804093,TXN-504093,2024-07-24,14123.56,2775010495,Matched
BTXN-804094,TXN-504094,2025-09-13,11862.95,2244211748,Matched
BTXN-804095,TXN-500095,2025-10-13,10714.86,6553943388,Matched
BTXN-804096,TXN-504096,2024-11-08,18674.23,4366186918,Matched
BTXN-804097,TXN-504097,2025-10-07,18847.33,6889868278,Matched
BTXN-804098,TXN-504098,2025-06-06,19465.6,4646361017,Matched
BTXN-804099,TXN-504099,2025-03-03,3968.9,3762639823,Matched
BTXN-804100,TXN-504100,2025-07-06,5828.65,5879688826,Matched
BTXN-804101,TXN-504101,2024-05-30,3872.84,7675518140,Matched
BTXN-804102,TXN-504102,2024-10-30,12145.57,8838824988,Matched
BTXN-804103,TXN-504103,2024-01-13,7249.56,1856116806,Matched
BTXN-804104,TXN-504104,2024-06-21,13308.12,4577152672,Matched
BTXN-804105,TXN-504105,2025-04-17,18100.23,3811957901,Matched
BTXN-804106,TXN-504106,2025-08-13,10815.02,7942316248,Matched
BTXN-804107,TXN-504107,2025-02-10,18935.72,9551911131,Matched
BTXN-804108,TXN-504108,2024-10-04,2834.05,4092629295,Matched
BTXN-804109,TXN-504109,2025-02-07,852.95,2361100161,Matched
BTXN-804110,TXN-504110,2024-08-02,17815.59,1445740015,Matched
BTXN-804111,TXN-504111,2024-04-22,11945.82,2217043526,Matched
BTXN-804112,TXN-504112,2024-12-16,1300.89,5660170471,Matched
BTXN-804113,TXN-504113,2024-01-25,15350.78,9699637235,Matched
BTXN-804114,TXN-504114,2024-05-01,19689.8,4740473260,Matched
BTXN-804115,TXN-504115,2024-05-12,12072.48,4858225599,Matched
BTXN-804116,TXN-504116,2025-09-10,19112.25,6325985295,Matched
BTXN-804117,TXN-504117,2024-09-25,7470.41,7636861090,Matched
BTXN-804118,TXN-504118,2024-12-25,19280.18,2496190699,Matched
BTXN-804119,TXN-504119,2025-01-28,11346.61,3978570683,Matched
BTXN-804120,TXN-504120,2024-05-02,16894.14,6365284137,Matched
BTXN-804121,TXN-504121,2024-05-12,14032.86,7444581160,Matched
BTXN-804122,TXN-504122,2025-08-22,5499.6,3780925163,Matched
BTXN-804123,TXN-504123,2025-06-25,5176.94,5941804848,Matched
BTXN-804124,TXN-504124,2025-03-13,18431.86,7728268374,Matched
BTXN-804125,TXN-504125,2025-08-03,14540.11,3484109605,Matched
BTXN-804126,TXN-504126,2024-07-12,2563.45,7653635901,Matched
BTXN-804127,TXN-504127,2024-04-01,6699.82,7710653348,Matched
BTXN-804128,TXN-504128,2024-09-21,8123.42,9156853134,Matched
BTXN-804129,TXN-504129,2025-02-08,18543.83,6210988226,Matched
BTXN-804130,TXN-504130,2024-11-07,16298.05,9794714963,Matched
BTXN-804131,TXN-504131,2025-04-11,1284.9,3957505901,Matched
BTXN-804132,TXN-504132,2024-09-02,19457.03,8221263198,Partial
BTXN-804133,TXN-504133,2024-04-28,11082.67,8633466929,Matched
BTXN-804134,TXN-504134,2030-12-25,14617.24,2568946071,Matched
BTXN-804135,TXN-504135,2024-11-06,788.45,4340939886,Matched
BTXN-804136,TXN-504136,2025-10-09,16254.01,9086545036,Matched
BTXN-804137,TXN-504137,2024-09-20,4530.88,2097720895,Matched
BTXN-804138,TXN-504138,2025-12-25,19183.41,2680451643,Matched
BTXN-804139,TXN-500039,2024-06-02,18816.46,5429081105,Matched
BTXN-804140,TXN-504140,2025-02-07,16445.95,3131730154,Matched
BTXN-804141,TXN-504141,2025-04-28,19945.84,1278339111,Matched
BTXN-804142,TXN-504142,2024-06-25,3929.22,4182279677,Matched
BTXN-804143,TXN-504143,2025-11-19,14592.66,2913716894,Matched
BTXN-804144,TXN-504144,2025-11-08,2612.41,1984896177,Matched
BTXN-804145,TXN-504145,2024-05-30,2597.52,6176608003,Matched
BTXN-804146,TXN-504146,2024-07-19,8822.49,3324847335,Matched
BTXN-804147,TXN-504147,2024-09-24,9468.0,7754945924,Matched
BTXN-804148,TXN-504148,2024-12-11,17744.21,6936910715,Matched
BTXN-804149,TXN-504149,2024-05-30,205.4,3959907408,Matched
BTXN-804150,TXN-504150,2024-12-28,3628.28,1901713448,Matched
BTXN-804151,TXN-504151,2024-06-15,16038.91,9399671266,Matched
BTXN-804152,TXN-504152,2024-11-12,14496.6,1054351422,Matched
BTXN-804153,TXN-504153,2025-05-28,9002.74,5880647519,Matched
BTXN-804154,TXN-504154,2025-06-28,17755.41,1755524102,Matched
BTXN-804155,TXN-504155,2024-06-09,8698.95,2844081091,Matched
BTXN-804156,TXN-504156,2024-03-16,5514.82,6326015844,Matched
BTXN-804157,TXN-504157,2024-09-19,4828.74,2177194376,Matched
BTXN-804158,TXN-504158,2024-01-15,14665.38,5388390206,Matched
BTXN-804159,TXN-504159,2025-10-24,6528.5,7957364877,Matched
BTXN-804160,TXN-504160,2024-02-27,13157.96,9019544395,Matched
BTXN-804161,TXN-504161,2024-05-04,17744.77,3782269880,Matched
BTXN-804162,TXN-504162,2024-01-23,2231.27,3014914750,Matched
BTXN-804163,TXN-504163,2025-06-18,4300.32,2695623912,Matched
BTXN-804164,TXN-504164,2024-01-25,11395.76,6882668866,Matched
BTXN-804165,TXN-504165,2025-06-27,15608.4,1992389389,Matched
BTXN-804166,TXN-504166,2025-12-14,13440.86,1092327370,Matched
BTXN-804167,TXN-504167,2010-01-01,7630.75,9883871027,Matched
BTXN-804168,TXN-504168,2024-11-15,378.26,7944158573,Matched
BTXN-804169,TXN-504169,2025-11-03,709.45,8219070771,Matched
BTXN-804170,TXN-504170,2024-03-07,124.32,8849390763,Matched
BTXN-804171,TXN-504171,2025-03-24,5149.07,2449721087,Matched
BTXN-804172,TXN-504172,2025-08-06,11800.5,1452301056,Matched
BTXN-804173,TXN-504173,2024-02-27,14806.02,8133480414,Matched
BTXN-804174,TXN-504174,2025-07-23,15976.15,6499925104,Matched
BTXN-804175,TXN-504175,2024-01-25,18815.14,1584731135,Matched
BTXN-804176,TXN-504176,2024-07-31,409.87,5794350975,Matched
BTXN-804177,TXN-504177,2025-05-24,13444.13,9503675507,Matched
BTXN-804178,TXN-504178,2024-06-23,14277.62,5099797865,Matched
BTXN-804179,TXN-504179,2025-04-25,252.2,8721376436,Matched
BTXN-804180,TXN-504180,2025-03-25,10472.21,6394329683,Matched
BTXN-804181,TXN-504181,2024-11-10,3656.31,3310736534,Matched
BTXN-804182,TXN-504182,2024-04-03,1669.36,5792907445,Matched
BTXN-804183,TXN-504183,2025-07-01,2237.74,7861906912,Matched
BTXN-804184,TXN-504184,2024-02-20,2288.87,3528451167,Matched
BTXN-804185,TXN-504185,2024-01-26,16626.48,8507310857,Matched
BTXN-804186,TXN-504186,2024-12-15,18581.6,7208062433,Matched
BTXN-804187,TXN-504187,2025-08-10,19083.09,2625902502,Matched
BTXN-804188,TXN-504188,2024-12-28,288.33,8639730995,Matched
BTXN-804189,TXN-504189,2025-05-21,11696.06,9302377296,Matched
BTXN-804190,TXN-504190,2024-06-11,13121.07,1444330808,Matched
BTXN-804191,TXN-504191,2025-10-24,11063.19,1281960293,Matched
BTXN-804192,TXN-504192,2025-02-04,19190.85,8982494158,Partial
BTXN-804193,TXN-504193,2024-08-19,6694.53,7754405264,Matched
BTXN-804194,TXN-504194,2025-12-10,18266.87,9030614974,Matched
BTXN-804195,TXN-500095,2024-03-09,4064.01,3056044378,Matched
BTXN-804196,TXN-504196,2024-08-25,1063.4,2612462175,Matched
BTXN-804197,TXN-UNKN-8824,2025-05-13,17158.3,7112646304,Missing
BTXN-804198,TXN-504198,2025-06-06,3182.76,1897355460,Matched
BTXN-804199,TXN-504199,2024-07-05,12854.51,2083629062,Matched
BTXN-804200,TXN-504200,2024-02-25,574.43,2706383487,Matched
BTXN-804201,TXN-504201,2025-11-21,5866.59,7798658063,Matched
BTXN-804202,TXN-504202,2025-11-11,9591.15,6731132728,Matched
BTXN-804203,TXN-500003,2025-05-29,4253.21,9124370834,Matched
BTXN-804204,TXN-504204,2024-05-12,18962.16,5258561182,Matched
BTXN-804205,TXN-504205,2025-03-31,12568.29,6118473512,Matched
BTXN-804206,TXN-504206,2024-08-21,13871.7,7615722009,Matched
BTXN-804207,TXN-504207,2025-07-04,19647.54,4863132592,Matched
BTXN-804208,TXN-504208,2024-01-16,1891.44,5348799007,Matched
BTXN-804209,TXN-504209,2025-08-15,1779.98,1977446582,Matched
BTXN-804210,TXN-504210,2024-03-13,5180.66,8936083230,Matched
BTXN-804211,TXN-504211,2024-04-10,19325.24,8566922463,Matched
BTXN-804212,TXN-504212,2025-09-11,13096.26,2220204496,Matched
BTXN-804213,TXN-504213,2025-12-17,18377.45,7385433494,Matched
BTXN-804214,TXN-504214,2024-04-21,6687.22,7556334513,Matched
BTXN-804215,TXN-504215,2024-11-10,19254.31,9262691119,Matched
BTXN-804216,TXN-504216,2025-12-13,3451.32,7983108276,Matched
BTXN-804217,TXN-504217,2025-08-09,12635.41,5945977163,Matched
BTXN-804218,TXN-504218,2024-02-12,19263.24,3992489543,Matched
BTXN-804219,TXN-504219,2024-11-17,8144.69,1895457510,Matched
BTXN-804220,TXN-504220,2024-06-07,6152.58,6853072115,Matched
BTXN-804221,TXN-504221,2025-09-18,11598.94,6158708035,Matched
BTXN-804222,TXN-504222,2025-07-14,6566.98,8015991627,Matched
BTXN-804223,TXN-504223,2024-02-06,5649.12,4604711213,Matched
BTXN-804224,TXN-504224,2024-11-17,9486.77,1182960945,Matched
BTXN-804225,TXN-504225,2025-11-23,18554.73,8329814654,Matched
BTXN-804226,TXN-504226,2025-08-07,6211.08,7217466647,Matched
BTXN-804227,TXN-504227,2024-06-28,16211.6,3698150448,Matched
BTXN-804228,TXN-504228,2025-03-20,11151.48,6475594814,Matched
BTXN-804229,TXN-504229,2025-02-02,6401.04,2794037558,Matched
BTXN-804230,TXN-504230,2024-07-23,16926.04,7030352657,Matched
BTXN-804231,TXN-504231,2024-06-23,1654.8,6053296524,Matched
BTXN-804232,TXN-504232,2024-05-04,9252.26,3986528906,Matched
BTXN-804233,TXN-504233,2024-07-30,4333.8,1163097711,Matched
BTXN-804234,TXN-504234,2024-04-18,13268.23,2134957184,Matched
BTXN-804235,TXN-504235,2025-02-13,1383.09,3162336440,Matched
BTXN-804236,TXN-504236,2025-08-16,3928.55,5931366843,Matched
BTXN-804237,TXN-504237,2025-12-01,15478.36,1742753235,Matched
BTXN-804238,TXN-504238,2025-03-27,4713.5,5895985172,Matched
BTXN-804239,TXN-504239,2024-11-05,9573.44,7702963156,Matched
BTXN-804240,TXN-504240,2025-06-22,12203.04,5900973348,Matched
BTXN-804241,TXN-504241,2024-11-01,16785.31,8076457123,Partial
BTXN-804242,TXN-504242,2025-02-05,11177.45,1427095717,Matched
BTXN-804243,TXN-504243,2024-08-15,6617.78,2144138981,Matched
BTXN-804244,TXN-504244,2025-12-14,10700.76,9144555195,Matched
BTXN-804245,TXN-504245,2025-06-19,19931.95,7893347192,Matched
BTXN-804246,TXN-504246,2025-12-21,1976.04,6457377751,Matched
BTXN-804247,TXN-504247,2025-09-05,13512.57,6367952827,Matched
BTXN-804248,TXN-504248,2024-05-29,829.59,5500815172,Matched
BTXN-804249,TXN-504249,2025-05-03,8260.83,3040394620,Matched
BTXN-804250,TXN-504250,2024-09-14,8679.08,7209455957,Matched
BTXN-804251,TXN-504251,2025-11-14,9872.46,3291088739,Matched
BTXN-804252,TXN-504252,2025-11-19,15970.79,3547102575,Matched
BTXN-804253,TXN-504253,2025-07-13,18971.57,1269141039,Matched
BTXN-804254,TXN-504254,2024-02-07,16934.54,4349540479,Matched
BTXN-804255,TXN-504255,2024-02-01,5723.87,9545020311,Matched
BTXN-804256,TXN-UNKN-9491,2025-01-12,11648.78,8405184364,Missing
BTXN-804257,TXN-504257,2024-12-22,184.1,1610861600,Matched
BTXN-804258,TXN-504258,2024-01-05,13572.94,7390049515,Matched
BTXN-804259,TXN-504259,2024-09-19,15976.42,2681813816,Matched
BTXN-804260,TXN-504260,2024-08-06,2991.79,2851592463,Matched
BTXN-804261,TXN-504261,2025-01-19,15419.0,7568480029,Matched
BTXN-804262,TXN-504262,2025-11-14,7688.36,9529444560,Matched
BTXN-804263,TXN-504263,2024-07-17,10841.62,7781407552,Matched
BTXN-804264,TXN-504264,2025-12-10,575.16,9192948271,Matched
BTXN-804265,TXN-504265,2025-12-21,19151.08,2809426946,Matched
BTXN-804266,TXN-504266,2025-05-25,8556.96,3707282937,Matched
BTXN-804267,TXN-504267,2024-07-25,11998.53,2105602335,Matched
BTXN-804268,TXN-504268,2025-10-05,428.37,9772605630,Matched
BTXN-804269,TXN-504269,2024-08-24,2918.7,2957228987,Matched
BTXN-804270,TXN-504270,2024-10-09,8041.56,7563098466,Matched
BTXN-804271,TXN-504271,2024-06-06,2438.17,2327175438,Matched
BTXN-804272,TXN-504272,2024-06-23,19707.39,3512047114,Partial
BTXN-804273,TXN-504273,2024-10-10,17226.46,1889289716,Matched
