Invoice_ID,Transaction_Ref,Date,Vendor_Name,Vendor_ID,Amount,Approver_ID,Department,Category,Payment_Method,Vendor_Bank_Account,Status
INV-104889,TXN-504889,2023-04-10 10:00:00,Amazon Web Services,VEND-100,3643.11,EMP_004,Finance,Software,Card,1895646192,Rejected
INV-104890,TXN-504890,2025-01-01 15:00:00,Oracle India,VEND-107,1419.2,EMP_010,Sales,Software,Bank Transfer,2981426336,Pending
INV-104891,TXN-504891,2025-02-26 13:00:00,Adobe Systems,VEND-104,5716.26,EMP_037,Sales,Travel,UPI,3154890776,Rejected
INV-104892,TXN-504892,2024-03-27 12:00:00,Blue Dart,VEND-108,16095.47,EMP_023,HR,Office Supplies,Card,3965458084,Approved
INV-104893,TXN-504893,2024-09-02 14:00:00,Slack Technologies,VEND-101,3860.53,EMP_042,Finance,Software,Card,2533403651,Approved
INV-104894,TXN-504894,2024-03-05 10:00:00,Stripe Inc,VEND-105,562.19,EMP_002,Finance,Travel,Bank Transfer,4532658461,Rejected
INV-104895,TXN-504895,2024-08-27 13:00:00,WeW0rk,VEND-109,698.12,EMP_010,Sales,Marketing,Bank Transfer,5559681068,Pending
INV-104896,TXN-504896,2024-11-19 11:00:00,Blue Dart,VEND-108,825.81,EMP_007,HR,Marketing,Bank Transfer,3965458084,Rejected
INV-104897,TXN-504897,2024-09-23 09:00:00,Adobe Systems,VEND-104,1845.01,EMP_034,Finance,Marketing,UPI,3154890776,Pending
INV-104898,TXN-504898,2023-09-15 16:00:00,WeWork,VEND-109,1283.34,EMP_050,Legal,Travel,Card,5559681068,Approved
INV-104899,TXN-504899,2023-01-07 10:00:00,Adobe Systems,VEND-104,2189.72,EMP_042,HR,Travel,UPI,3154890776,Approved
INV-104900,TXN-504900,2025-01-27 17:00:00,Blue Dart,VEND-108,24950.29,EMP_022,IT,Travel,Card,3965458084,Approved
INV-104901,TXN-504901,2024-07-27 16:00:00,Adobe Systems,VEND-104,9714.47,EMP_020,Legal,Consulting,Card,3154890776,Pending
INV-104902,TXN-504902,2023-09-15 11:00:00,Stripe Inc,VEND-105,7285.08,EMP_010,IT,Consulting,UPI,4532658461,Rejected
INV-104903,TXN-504903,2024-06-07 13:00:00,ABC Pvt Ltd,VEND-102,1827.39,EMP_021,IT,Consulting,UPI,8755262201,Pending
INV-104904,TXN-504904,2024-09-13 11:00:00,Shadow_Consultancy,VEND-101,8049.54,EMP_050,Finance,Consulting,Card,9988776655,Rejected
INV-104905,TXN-504905,2023-03-09 14:00:00,Zoom Video,VEND-106,330.6,EMP_016,IT,Travel,Card,1714025507,Pending
INV-104906,TXN-504906,2024-07-08 09:00:00,Microsoft Corp,VEND-103,8767.14,EMP_023,IT,Office Supplies,Bank Transfer,3834846826,Approved
INV-104907,TXN-504907,2023-01-06 13:00:00,Blue Dart,VEND-108,913.11,EMP_010,Sales,Consulting,UPI,3965458084,Rejected
INV-104908,TXN-504908,2023-05-25 17:00:00,Blue Dart,VEND-108,2633.15,EMP_048,HR,Travel,Card,3965458084,Pending
INV-104909,TXN-504909,2025-01-29 09:00:00,Adobe Systems,VEND-104,4189.38,EMP_003,IT,Software,UPI,3154890776,Pending
INV-104910,TXN-504910,2024-09-13 17:00:00,Microsoft Corp,VEND-103,5144.62,EMP_031,Legal,Consulting,Bank Transfer,3834846826,Approved
INV-104911,TXN-504911,2024-09-06 12:00:00,Z00m_V1de0,VEND-106,8007.67,EMP_013,Finance,Software,UPI,1714025507,Approved
INV-104912,TXN-504912,2024-09-21 17:00:00,Zoom Video,VEND-106,8007.75,EMP_019,Sales,Software,Card,1714025507,Rejected
INV-104913,TXN-504913,2024-10-09 12:00:00,Stripe Inc,VEND-105,1677.7,EMP_003,Sales,Consulting,Card,4532658461,Pending
INV-104914,TXN-504914,2024-06-02 17:00:00,Amazon Web Services,VEND-100,2420.41,EMP_019,HR,Office Supplies,Card,1895646192,Pending
INV-104915,TXN-504915,2023-11-12 13:00:00,Slack Technologies,VEND-101,5008.23,EMP_043,Sales,Software,Card,2533403651,Approved
INV-104916,TXN-504916,2023-12-22 16:00:00,WeWork,VEND-109,3181.57,EMP_040,Finance,Office Supplies,Card,5559681068,Approved
INV-104917,TXN-504917,2024-04-21 14:00:00,Shadow_Consultancy,VEND-101,3014.24,EMP_050,IT,Travel,Card,9988776655,Rejected
INV-104918,TXN-504918,2023-10-14 15:00:00,WeWork,VEND-109,2471.71,EMP_003,Finance,Travel,Card,5559681068,Pending
INV-104919,TXN-504919,2024-02-12 17:00:00,Amazon Web Services,VEND-100,790.27,EMP_018,Sales,Travel,Bank Transfer,1895646192,Pending
INV-104920,TXN-504920,2024-04-29 11:00:00,ABC Pvt Ltd,VEND-102,132.22,EMP_012,Sales,Software,Card,8755262201,Rejected
INV-104921,TXN-504921,2024-03-20 13:00:00,Slack_Techn0l0g1es,VEND-101,9013.6,EMP_030,IT,Software,Bank Transfer,2533403651,Pending
INV-104922,TXN-504922,2024-08-13 17:00:00,Blue Dart,VEND-108,11004.9,EMP_049,Finance,Marketing,Card,3965458084,Pending
INV-104923,TXN-504923,2023-07-01 10:00:00,Slack Technologies,VEND-101,1938119.74,EMP_029,Finance,Software,Card,2533403651,Rejected
INV-104924,TXN-504924,2023-06-14 16:00:00,Oracle India,VEND-107,1447.34,EMP_023,Sales,Software,Bank Transfer,2981426336,Pending
INV-104925,TXN-504925,2024-04-27 17:00:00,Blue Dart,VEND-108,2789.36,EMP_018,Finance,Office Supplies,UPI,3965458084,Approved
INV-104926,TXN-504926,2024-13-45,Adobe Systems,,7131.63,EMP_012,HR,Consulting,UPI,3154890776,Pending
INV-104927,TXN-504927,2025-01-12 16:00:00,Amazon Web Services,VEND-100,2740.64,EMP_026,Sales,Office Supplies,UPI,1895646192,Approved
INV-104928,TXN-504928,2023-06-02 11:00:00,Oracle India,VEND-107,2303.15,EMP_017,IT,Consulting,Bank Transfer,2981426336,Pending
INV-104929,TXN-504929,2023-06-30 17:00:00,Microsoft Corp,VEND-103,2188.78,EMP_038,Legal,Travel,Bank Transfer,3834846826,Approved
INV-104930,TXN-504930,2024-07-08 09:00:00,ABC Pvt Ltd,VEND-102,3030.76,EMP_025,Sales,Marketing,Bank Transfer,8755262201,Pending
INV-104931,TXN-504931,2023-10-05 16:00:00,Blue Dart,,ERROR_VAL,EMP_022,Sales,Consulting,Card,3965458084,Approved
INV-104932,TXN-504932,2024-11-03 14:00:00,Amazon Web Services,VEND-100,9967.86,EMP_034,HR,Software,Card,1895646192,Pending
INV-104933,TXN-504933,2023-09-05 14:00:00,Stripe Inc,VEND-105,18201.75,EMP_005,Sales,Travel,UPI,4532658461,Rejected
INV-104934,TXN-504934,2024-03-10 16:00:00,Blue Dart,VEND-108,1180.03,EMP_022,Finance,Software,Card,3965458084,Approved
INV-104935,TXN-504935,2023-08-25 17:00:00,Slack Technologies,VEND-101,8025.75,EMP_021,HR,Consulting,Card,2533403651,Pending
INV-104936,TXN-504936,2023-07-14 12:00:00,Str1pe_Inc,VEND-105,15313.41,EMP_019,Legal,Software,Bank Transfer,4532658461,Pending
INV-104937,TXN-504937,2023-02-01 12:00:00,WeWork,VEND-109,571.54,EMP_009,Legal,Office Supplies,Card,5559681068,Approved
INV-104938,TXN-504938,2024-06-27 17:00:00,Amazon Web Services,VEND-100,2281.0,EMP_046,IT,Software,UPI,1895646192,Approved
INV-104939,TXN-504939,2024-07-06 13:00:00,Zoom Video,VEND-106,1695.98,EMP_012,Finance,Travel,Card,1714025507,Approved
INV-104940,TXN-504940,2025-01-03 16:00:00,Blue Dart,VEND-108,3274.0,EMP_018,Finance,Software,Bank Transfer,3965458084,Pending
INV-104941,TXN-504941,2025-03-05 12:00:00,Microsoft Corp,VEND-103,2737.02,EMP_012,Finance,Office Supplies,Bank Transfer,3834846826,Pending
INV-104942,TXN-504942,2023-08-15 17:00:00,Slack Technologies,VEND-101,8938.56,EMP_009,IT,Travel,Card,2533403651,Approved
INV-104943,TXN-504943,2023-01-29 12:00:00,Slack Technologies,VEND-101,2624.92,EMP_012,Finance,Consulting,Bank Transfer,2533403651,Approved
INV-104944,TXN-504944,2024-11-15 16:00:00,Adobe Systems,VEND-104,4114.22,EMP_028,IT,Marketing,Bank Transfer,3154890776,Rejected
INV-104945,TXN-504945,2023-07-03 14:00:00,Adobe Systems,VEND-104,5765.98,EMP_047,Legal,Consulting,Card,3154890776,Approved
INV-104946,TXN-504946,2024-06-07 16:00:00,Microsoft Corp,VEND-103,807.14,EMP_024,Legal,Consulting,UPI,3834846826,Pending
INV-104947,TXN-504947,2024-07-27 15:00:00,Blue Dart,VEND-108,650.16,EMP_046,Sales,Software,Card,3965458084,Approved
INV-104948,TXN-504948,2024-01-17 16:00:00,WeWork,VEND-109,2827.28,EMP_035,HR,Office Supplies,Card,5559681068,Pending
INV-104949,TXN-504949,2024-01-09 16:00:00,WeWork,VEND-109,1019.38,EMP_041,HR,Office Supplies,UPI,5559681068,Rejected
INV-104950,TXN-504950,2023-03-02 16:00:00,Blue Dart,VEND-108,1624.3,EMP_050,Legal,Software,UPI,3965458084,Pending
INV-104951,TXN-504951,2024-07-27 10:00:00,Amazon Web Services,VEND-100,533.27,EMP_007,Sales,Consulting,Card,1895646192,Pending
INV-104952,TXN-504952,2024-07-08 15:00:00,Oracle India,VEND-107,313.91,EMP_021,HR,Consulting,UPI,2981426336,Approved
INV-104953,TXN-504953,2023-06-02 11:00:00,Amazon Web Services,VEND-100,2772.55,EMP_012,Legal,Software,UPI,1895646192,Rejected
INV-104954,TXN-504954,2025-01-29 14:00:00,Slack Technologies,VEND-101,3125.05,EMP_034,IT,Office Supplies,UPI,2533403651,Pending
INV-104955,TXN-504955,2024-05-06 15:00:00,Zoom Video,VEND-106,538.09,EMP_017,Sales,Marketing,Card,1714025507,Pending
INV-104956,TXN-504956,2025-01-05 13:00:00,Slack Technologies,VEND-101,7202.68,EMP_024,Legal,Marketing,UPI,2533403651,Rejected
INV-104957,TXN-504957,2024-02-06 11:00:00,ABC Pvt Ltd,VEND-102,2304.16,EMP_010,Finance,Consulting,UPI,8755262201,Pending
INV-104958,TXN-504958,2024-03-04 11:00:00,Stripe Inc,VEND-105,5138.67,EMP_014,Finance,Office Supplies,Card,4532658461,Rejected
INV-104959,TXN-504959,2024-08-21 10:00:00,Adobe Systems,VEND-104,4288.48,EMP_008,Sales,Travel,Bank Transfer,3154890776,Approved
INV-104960,TXN-504960,2024-13-45,Stripe Inc,,2827.26,EMP_042,Sales,Software,Card,4532658461,Approved
INV-104961,TXN-504961,2024-11-02 10:00:00,ABC Pvt Ltd,VEND-102,676.36,EMP_048,HR,Software,Card,8755262201,Pending
INV-104962,TXN-504962,2023-06-05 13:00:00,Zoom Video,VEND-106,4409.03,EMP_041,Finance,Software,Bank Transfer,1714025507,Pending
INV-104963,TXN-504963,2024-08-23 12:00:00,Adobe Systems,VEND-104,1421.56,EMP_020,HR,Office Supplies,Card,3154890776,Pending
INV-104964,TXN-504964,2023-12-04 10:00:00,ABC Pvt Ltd,VEND-102,12453.11,EMP_043,Legal,Software,UPI,8755262201,Pending
INV-104965,TXN-504965,2023-12-29 14:00:00,Slack Technologies,VEND-101,5452.04,EMP_020,IT,Software,Bank Transfer,2533403651,Pending
INV-104966,TXN-504966,2024-06-02 10:00:00,Amazon Web Services,VEND-100,1758.2,EMP_010,Legal,Consulting,UPI,1895646192,Rejected
INV-104967,TXN-504967,2024-07-29 17:00:00,Zoom Video,VEND-106,746.14,EMP_027,Sales,Software,Bank Transfer,1714025507,Approved
INV-104968,TXN-504968,2023-01-17 11:00:00,Blue Dart,VEND-108,2979.7,EMP_012,IT,Marketing,Card,3965458084,Pending
INV-104969,TXN-504969,2025-01-23 10:00:00,Amazon Web Services,VEND-100,825.49,EMP_031,IT,Software,UPI,1895646192,Approved
INV-104970,TXN-504970,2024-04-26 10:00:00,Microsoft Corp,VEND-103,15272.6,EMP_006,Sales,Software,Bank Transfer,3834846826,Approved
INV-104971,TXN-504971,2023-09-28 12:00:00,ABC Pvt Ltd,VEND-102,676.57,EMP_034,Sales,Software,UPI,8755262201,Pending
INV-104972,TXN-504972,2024-11-04 10:00:00,ABC Pvt Ltd,VEND-102,23132.65,EMP_046,IT,Consulting,Card,8755262201,Rejected
INV-104973,TXN-504973,2023-02-28 15:00:00,Stripe Inc,VEND-105,1458.52,EMP_036,Legal,Marketing,Card,4532658461,Rejected
INV-104974,TXN-504974,2024-07-07 13:00:00,Shadow_Consultancy,VEND-107,4894.46,EMP_050,IT,Software,Card,9988776655,Rejected
INV-104975,TXN-504975,2024-06-05 15:00:00,Amazon Web Services,VEND-100,2800.56,EMP_017,Legal,Travel,Bank Transfer,1895646192,Rejected
INV-104976,TXN-504976,2023-12-08 16:00:00,Zoom Video,VEND-106,615.6,EMP_013,Legal,Marketing,Bank Transfer,1714025507,Rejected
INV-104977,TXN-504977,2024-07-28 17:00:00,Slack Technologies,VEND-101,1755.29,EMP_032,IT,Consulting,Card,2533403651,Pending
INV-104978,TXN-504978,2023-05-08 09:00:00,Microsoft Corp,VEND-103,2931.04,EMP_026,IT,Office Supplies,Card,3834846826,Pending
INV-104979,TXN-504979,2023-01-04 13:00:00,ABC Pvt Ltd,VEND-102,1045.52,EMP_030,HR,Consulting,UPI,8755262201,Approved
INV-104980,TXN-504980,2024-06-03 17:00:00,Slack Technologies,VEND-101,4612.53,EMP_043,Sales,Office Supplies,Card,2533403651,Pending
INV-104981,TXN-504981,2023-09-05 10:00:00,Blue Dart,VEND-108,2339.05,EMP_009,HR,Software,Bank Transfer,3965458084,Rejected
INV-104982,TXN-504982,2023-08-19 15:00:00,Microsoft Corp,VEND-103,697.06,EMP_030,Finance,Travel,UPI,3834846826,Pending
INV-104983,TXN-504983,2024-09-04 14:00:00,Adobe Systems,VEND-104,3992.85,EMP_027,Legal,Travel,UPI,3154890776,Pending
INV-104984,TXN-504984,2024-13-45,Oracle India,,15053.0,EMP_036,IT,Office Supplies,UPI,2981426336,Pending
INV-104985,TXN-504985,2024-03-15 09:00:00,Zoom Video,VEND-106,4176.18,EMP_047,Legal,Travel,UPI,1714025507,Approved
INV-104986,TXN-504986,2024-12-09 10:00:00,Microsoft Corp,VEND-103,80.26,EMP_004,Legal,Marketing,Card,3834846826,Approved
INV-104987,TXN-504987,2024-09-06 11:00:00,ABC Pvt Ltd,,ERROR_VAL,EMP_005,Sales,Consulting,Bank Transfer,8755262201,Rejected
INV-104988,TXN-504988,2023-01-17 12:00:00,Adobe Systems,VEND-104,3026.04,EMP_021,Legal,Travel,Bank Transfer,3154890776,Rejected
INV-104989,TXN-504989,2023-02-22 13:00:00,Amazon Web Services,VEND-100,3217.86,EMP_044,HR,Office Supplies,Bank Transfer,1895646192,Rejected
INV-104990,TXN-504990,2025-02-09 09:00:00,Microsoft Corp,VEND-103,3986.83,EMP_042,Finance,Office Supplies,Bank Transfer,3834846826,Rejected
INV-104991,TXN-504991,2024-09-28 15:00:00,Zoom Video,VEND-106,277.99,EMP_018,Sales,Office Supplies,UPI,1714025507,Rejected
INV-104992,TXN-504992,2023-05-05 12:00:00,WeWork,VEND-109,519.33,EMP_006,Finance,Office Supplies,Bank Transfer,5559681068,Rejected
INV-104993,TXN-504993,2023-03-28 10:00:00,ABC Pvt Ltd,VEND-102,6487.12,EMP_029,Sales,Travel,Card,8755262201,Approved
INV-104994,TXN-504994,2024-12-23 17:00:00,Slack Technologies,VEND-101,2270.31,EMP_045,Finance,Software,Bank Transfer,2533403651,Rejected
INV-104995,TXN-504995,2023-04-11 10:00:00,Slack Technologies,VEND-101,1278.54,EMP_035,Legal,Marketing,Bank Transfer,2533403651,Pending
INV-104996,TXN-504996,2025-01-25 09:00:00,Shadow_Consultancy,VEND-106,1223.79,EMP_050,IT,Travel,Bank Transfer,9988776655,Pending
INV-104997,TXN-504997,2024-06-21 11:00:00,Adobe Systems,VEND-104,1258.15,EMP_031,Sales,Travel,Card,3154890776,Approved
INV-104998,TXN-504998,2025-02-05 12:00:00,WeWork,VEND-109,8692.73,EMP_035,IT,Office Supplies,Card,5559681068,Approved
INV-104999,TXN-504999,2024-11-20 11:00:00,Slack Technologies,VEND-101,701.32,EMP_008,Legal,Office Supplies,Bank Transfer,2533403651,Pending
INV-105000,TXN-505000,2024-02-15 12:00:00,Blue Dart,VEND-108,1598.57,EMP_030,IT,Travel,UPI,3965458084,Approved
INV-105001,TXN-505001,2023-12-31 12:00:00,Slack Technologies,VEND-101,919.31,EMP_015,IT,Office Supplies,Card,2533403651,Pending
INV-105002,TXN-505002,2024-02-27 11:00:00,Slack Technologies,VEND-101,10362.27,EMP_019,IT,Software,UPI,2533403651,Pending
INV-105003,TXN-505003,2024-04-10 09:00:00,Zoom Video,VEND-106,11444.35,EMP_008,IT,Marketing,Card,1714025507,Pending
INV-105004,TXN-505004,2023-07-08 17:00:00,Amazon Web Services,VEND-100,2483.85,EMP_013,IT,Office Supplies,UPI,1895646192,Rejected
INV-105005,TXN-505005,2023-09-12 09:00:00,WeWork,VEND-109,16159.42,EMP_015,Finance,Travel,Bank Transfer,5559681068,Approved
INV-105006,TXN-505006,2024-02-06 09:00:00,ABC Pvt Ltd,VEND-102,6162.77,EMP_035,Sales,Marketing,UPI,8755262201,Pending
INV-105007,TXN-505007,2023-05-02 09:00:00,Microsoft Corp,VEND-103,228.72,EMP_015,Finance,Software,Bank Transfer,3834846826,Pending
INV-105008,TXN-505008,2023-06-05 14:00:00,Blue_Dart,VEND-108,4897.83,EMP_004,HR,Office Supplies,Bank Transfer,3965458084,Pending
INV-105009,TXN-505009,2023-04-05 09:00:00,Slack_Techn0l0g1es,VEND-101,978.66,EMP_041,IT,Consulting,Bank Transfer,2533403651,Rejected
INV-105010,TXN-505010,2024-10-09 10:00:00,ABC Pvt Ltd,VEND-102,1420.0,EMP_044,IT,Office Supplies,Bank Transfer,8755262201,Pending
INV-105011,TXN-505011,2024-09-01 13:00:00,WeWork,VEND-109,859.92,EMP_040,IT,Consulting,UPI,5559681068,Pending
INV-105012,TXN-505012,2023-10-20 09:00:00,Oracle India,VEND-107,2485.01,EMP_038,Legal,Marketing,UPI,2981426336,Rejected
INV-105013,TXN-505013,2023-02-01 13:00:00,Slack Technologies,VEND-101,751.48,EMP_020,IT,Consulting,Card,2533403651,Pending
INV-105014,TXN-505014,2023-12-29 13:00:00,Adobe Systems,VEND-104,9983.0,EMP_011,HR,Software,Bank Transfer,3154890776,Pending
INV-105015,TXN-505015,2023-12-29 14:00:00,Oracle India,VEND-107,3796.38,EMP_045,Finance,Travel,Card,2981426336,Approved
INV-105016,TXN-505016,2024-12-10 11:00:00,WeWork,VEND-109,7514.1,EMP_012,IT,Consulting,Card,5559681068,Approved
INV-105017,TXN-505017,2023-02-25 15:00:00,Zoom Video,VEND-106,3460.31,EMP_028,HR,Travel,Bank Transfer,1714025507,Pending
INV-105018,TXN-505018,2023-08-24 12:00:00,Zoom Video,VEND-106,1864.38,EMP_026,Sales,Office Supplies,Card,1714025507,Rejected
INV-105019,TXN-505019,2023-01-26 17:00:00,Stripe Inc,VEND-105,4876.95,EMP_036,IT,Software,Bank Transfer,4532658461,Pending
INV-105020,TXN-505020,2023-05-06 10:00:00,WeWork,VEND-109,1491.41,EMP_006,Finance,Software,UPI,5559681068,Pending
INV-105021,TXN-505021,2023-02-27 15:00:00,Stripe Inc,VEND-105,3453.03,EMP_022,Sales,Office Supplies,UPI,4532658461,Approved
INV-105022,TXN-505022,2023-08-15 17:00:00,Adobe Systems,VEND-104,746.83,EMP_006,Sales,Software,UPI,3154890776,Pending
INV-105023,TXN-505023,2024-04-24 16:00:00,Zoom Video,VEND-106,6630.4,EMP_035,Legal,Marketing,Bank Transfer,1714025507,Pending
INV-105024,TXN-505024,2023-02-27 14:00:00,Slack Technologies,VEND-101,6969.78,EMP_008,HR,Consulting,Card,2533403651,Pending
INV-105025,TXN-505025,2024-11-06 16:00:00,Amazon Web Services,VEND-100,2632.13,EMP_019,Legal,Marketing,UPI,1895646192,Approved
INV-105026,TXN-505026,2023-07-29 16:00:00,Slack Technologies,VEND-101,1660.65,EMP_030,IT,Office Supplies,UPI,2533403651,Pending
INV-105027,TXN-505027,2025-01-19 12:00:00,ABC Pvt Ltd,VEND-102,3709.54,EMP_008,Legal,Consulting,UPI,8755262201,Pending
INV-105028,TXN-505028,2025-02-28 09:00:00,M1cr0s0ft_C0rp,VEND-103,4690.93,EMP_012,Finance,Software,Bank Transfer,3834846826,Pending
INV-105029,TXN-505029,2024-06-23 09:00:00,Oracle India,VEND-107,2621.73,EMP_018,Legal,Marketing,Bank Transfer,2981426336,Pending
INV-105030,TXN-505030,2023-04-24 09:00:00,Zoom Video,VEND-106,14595.3,EMP_011,HR,Marketing,Card,1714025507,Rejected
INV-105031,TXN-505031,2023-03-09 10:00:00,Shadow_Consultancy,VEND-106,5019.2,EMP_050,Legal,Consulting,UPI,9988776655,Rejected
INV-105032,TXN-505032,2023-11-20 15:00:00,Blue Dart,VEND-108,1904.95,EMP_006,HR,Marketing,Bank Transfer,3965458084,Approved
INV-105033,TXN-505033,2023-08-03 15:00:00,Stripe Inc,VEND-105,2317.54,EMP_038,Legal,Travel,Bank Transfer,4532658461,Pending
INV-105034,TXN-505034,2023-11-27 15:00:00,Oracle India,VEND-107,1188.11,EMP_018,Legal,Software,Bank Transfer,2981426336,Pending
INV-105035,TXN-505035,2023-10-21 10:00:00,WeWork,VEND-109,1965.64,EMP_034,IT,Office Supplies,Bank Transfer,5559681068,Rejected
INV-105036,TXN-505036,2023-03-17 09:00:00,Zoom Video,VEND-106,317.14,EMP_002,Sales,Travel,Card,1714025507,Pending
INV-105037,TXN-505037,2024-02-09 15:00:00,Oracle India,VEND-107,14720.3,EMP_021,IT,Software,UPI,2981426336,Rejected
INV-105038,TXN-505038,2024-07-19 10:00:00,Zoom Video,VEND-106,2957.71,EMP_031,Finance,Travel,Bank Transfer,1714025507,Approved
INV-105039,TXN-505039,2023-11-26 13:00:00,Oracle India,VEND-107,412.68,EMP_029,Legal,Travel,Bank Transfer,2981426336,Rejected
INV-105040,TXN-505040,2024-11-27 15:00:00,Oracle India,VEND-107,3401.05,EMP_013,Legal,Marketing,Bank Transfer,2981426336,Rejected
INV-105041,TXN-505041,2023-08-27 09:00:00,Amazon Web Services,VEND-100,1110.72,EMP_039,HR,Travel,Bank Transfer,1895646192,Pending
INV-105042,TXN-505042,2023-11-21 13:00:00,ABC Pvt Ltd,VEND-102,1449.2,EMP_009,Legal,Software,UPI,8755262201,Pending
INV-105043,TXN-505043,2024-07-30 17:00:00,Amazon Web Services,VEND-100,6274.15,EMP_045,HR,Software,Bank Transfer,1895646192,Approved
INV-105044,TXN-505044,2023-07-06 11:00:00,Zoom Video,VEND-106,2052.36,EMP_043,Legal,Marketing,Card,1714025507,Rejected
INV-105045,TXN-505045,2024-01-16 11:00:00,ABC Pvt Ltd,VEND-102,10969.3,EMP_005,Finance,Software,Card,8755262201,Rejected
INV-105046,TXN-505046,2023-07-11 09:00:00,Microsoft Corp,VEND-103,2751.76,EMP_017,IT,Software,UPI,3834846826,Pending
INV-105047,TXN-505047,2024-08-11 13:00:00,ABC Pvt Ltd,VEND-102,20611.95,EMP_011,IT,Software,Bank Transfer,8755262201,Rejected
INV-105048,TXN-505048,2023-01-21 17:00:00,Blue Dart,VEND-108,18631.9,EMP_030,Legal,Travel,UPI,3965458084,Pending
INV-105049,TXN-505049,2024-08-14 17:00:00,Blue Dart,VEND-108,8726.03,EMP_023,HR,Software,UPI,3965458084,Rejected
INV-105050,TXN-505050,2024-02-13 14:00:00,Adobe Systems,VEND-104,1409.21,EMP_022,IT,Office Supplies,Bank Transfer,3154890776,Approved
INV-105051,TXN-505051,2023-09-01 10:00:00,ABC Pvt Ltd,VEND-102,255.03,EMP_001,Finance,Office Supplies,Card,8755262201,Pending
INV-105052,TXN-505052,2023-07-25 13:00:00,Stripe Inc,VEND-105,1078.46,EMP_008,HR,Office Supplies,UPI,4532658461,Rejected
INV-105053,TXN-505053,2023-05-02 11:00:00,Microsoft Corp,VEND-103,861.58,EMP_043,Sales,Consulting,Bank Transfer,3834846826,Pending
INV-105054,TXN-505054,2024-12-01 11:00:00,ABC Pvt Ltd,VEND-102,1080.11,EMP_005,Legal,Travel,UPI,8755262201,Pending
INV-105055,TXN-505055,2023-01-22 09:00:00,Microsoft Corp,VEND-103,3575.74,EMP_021,IT,Travel,Card,3834846826,Rejected
INV-105056,TXN-505056,2024-08-09 12:00:00,Blue Dart,VEND-108,4429.1,EMP_031,HR,Software,UPI,3965458084,Approved
INV-105057,TXN-505057,2024-11-07 14:00:00,Amazon Web Services,VEND-100,598.78,EMP_011,Sales,Consulting,UPI,1895646192,Approved
INV-105058,TXN-505058,2023-06-07 17:00:00,Microsoft Corp,VEND-103,1524.75,EMP_024,Finance,Marketing,Card,3834846826,Pending
INV-105059,TXN-505059,2024-12-10 14:00:00,ABC Pvt Ltd,VEND-102,1529541.97,EMP_006,Legal,Software,Card,8755262201,Pending
INV-105060,TXN-505060,2024-09-14 12:00:00,Stripe Inc,VEND-105,3489.79,EMP_006,Finance,Marketing,Card,4532658461,Pending
INV-105061,TXN-505061,2023-06-26 13:00:00,Amazon Web Services,VEND-100,1893.49,EMP_031,HR,Office Supplies,Bank Transfer,1895646192,Approved
INV-105062,TXN-505062,2023-03-08 12:00:00,Stripe Inc,VEND-105,5451.88,EMP_024,HR,Marketing,Card,4532658461,Pending
INV-105063,TXN-505063,2024-11-14 09:00:00,Blue Dart,VEND-108,1884.29,EMP_026,IT,Software,Bank Transfer,3965458084,Approved
INV-105064,TXN-505064,2025-01-18 11:00:00,Adobe Systems,VEND-104,6201.31,EMP_016,HR,Office Supplies,UPI,3154890776,Pending
INV-105065,TXN-505065,2023-05-06 09:00:00,Slack Technologies,VEND-101,6286.88,EMP_009,IT,Travel,Card,2533403651,Approved
INV-105066,TXN-505066,2023-04-09 15:00:00,Blue Dart,VEND-108,1657.09,EMP_012,HR,Office Supplies,UPI,3965458084,Rejected
INV-105067,TXN-505067,2024-07-23 13:00:00,ABC Pvt Ltd,VEND-102,784.14,EMP_044,Sales,Marketing,Bank Transfer,8755262201,Approved
INV-105068,TXN-505068,2024-06-27 12:00:00,WeWork,VEND-109,2637.51,EMP_002,Sales,Software,Card,5559681068,Approved
INV-105069,TXN-505069,2024-11-10 13:00:00,Zoom Video,VEND-106,6212.31,EMP_001,Sales,Travel,Card,1714025507,Rejected
INV-105070,TXN-505070,2023-09-05 16:00:00,Zoom Video,VEND-106,4212.27,EMP_016,Finance,Travel,Bank Transfer,1714025507,Rejected
INV-105071,TXN-505071,2024-02-08 16:00:00,Blue Dart,VEND-108,6412.74,EMP_045,HR,Consulting,Card,3965458084,Rejected
INV-105072,TXN-505072,2024-02-22 14:00:00,Microsoft Corp,VEND-103,1307.31,EMP_032,HR,Marketing,Bank Transfer,3834846826,Pending
INV-105073,TXN-505073,2023-09-18 14:00:00,ABC Pvt Ltd,VEND-102,19313.79,EMP_003,Legal,Travel,Card,8755262201,Rejected
INV-105074,TXN-505074,2024-07-15 11:00:00,Adobe Systems,VEND-104,649.46,EMP_026,HR,Travel,Card,3154890776,Pending
INV-105075,TXN-505075,2023-01-07 14:00:00,Oracle India,VEND-107,6850.24,EMP_041,HR,Office Supplies,Card,2981426336,Pending
INV-105076,TXN-505076,2024-02-05 12:00:00,Stripe Inc,VEND-105,1800.72,EMP_019,HR,Office Supplies,Card,4532658461,Rejected
INV-105077,TXN-505077,2025-01-18 13:00:00,Amazon Web Services,VEND-100,4333.35,EMP_048,Legal,Software,UPI,1895646192,Approved
